RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022
2671,1260,Coshocton County,county,OH,OH,"Coshocton, OH",39,31,102943,103399,103996,104625,105261,105595,105999,106377,106898,107388,108047,108859,109646,110324,110935,111711,112423,112953,113358,113723,114191,114618,115181,115868,116503,117209,117914,118681,119355,119945,120616,121296,121994,122677,122947,123126,123142,123204,123138,123178,123733,124474,125274,125587,125891,126119,127409,128702,,133091,135296,136913,138505,140179,141561,143037,144543,145617,146412,148531,151005,153165,153682,154373,155244,157337,159130,161004,161902,162796
2077,1261,Webster County,county,IA,IA,"Fort Dodge, IA",19,187,90997,91369,91762,92152,92459,92767,93056,93403,93553,93787,94003,94438,94785,95105,95455,95843,96245,96194,96098,95941,96120,96353,96659,96876,97041,97195,97465,97752,98014,98372,98755,99121,99463,99890,100179,100385,100451,100544,100645,100161,99748,99420,99725,99857,99987,100244,100972,101648,102887,104089,105390,106503,107685,108950,109748,110482,111209,111864,112411,113794,115204,116694,117076,117437,117735,118556,119472,120416,121120,121965
1780,1262,Hopkins County,county,TX,TX,"Sulphur Springs, TX",48,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177327,179064,179971,181887,183231,186729,190107,193212,194143,195469
515,1263,Floyd County,county,KY,KY,,21,71,61843,62392,62948,63101,63486,63810,64116,64081,63962,64011,63770,63579,63364,63812,64101,64295,64346,64725,65146,65310,65503,65080,65257,65156,65532,65592,65477,65493,65484,65566,65801,66039,66641,67020,67257,67249,67331,67273,66703,66110,65331,64840,64280,63781,63599,63663,64351,64350,65092,65803,67194,67719,68358,69160,69374,69466,69496,70234,70809,72063,73115,74190,74475,74781,75096,75665,76289,76971,77541,78044
2939,1264,Huntington County,county,IN,IN,"Huntington, IN",18,69,107772,108594,109491,109989,110559,111174,111735,112316,112888,113595,114340,115137,115947,116784,117557,118271,118865,119434,119959,120542,121135,121686,122285,122889,123579,124187,124830,125416,126052,126628,127144,127639,128156,128640,129133,129535,130026,130245,130497,130638,130998,131379,131627,131831,132004,132421,,135003,,,143551,144796,146272,147795,149496,150870,152159,153320,154349,156874,159255,162074,163262,164568,165438,167123,168815,170473,171409,172465
1104,1265,Howard County,county,TX,TX,"Big Spring, TX",48,227,115684,117207,118381,119580,120492,121154,121749,122435,122913,122873,122918,123908,124759,125763,126366,127503,128308,129484,130557,130221,129913,129600,131023,131776,132258,132611,133271,134037,135221,136404,137634,138398,139548,140412,141393,141836,142287,141970,141600,141760,142202,142660,142704,142841,143531,144401,146325,147993,151254,153871,156970,158955,160794,162578,164164,166184,167741,169153,170409,171497,171584,172120,172886,174330,174827,177089,179304,181932,183079,184625
147,1266,Dare County,county,NC,NC,"Kill Devil Hills, NC",37,55,,,,,,334837,340968,341542,342341,343295,344594,346175,342635,339242,335394,337027,338537,340821,341989,343019,342625,343001,343397,344497,345455,346675,347705,348798,349458,349899,350176,350671,351893,352917,353523,353803,354346,354926,355742,356628,356987,357174,357715,360486,363761,368829,373882,,,400155,,404954,410150,418087,430538,447954,465817,479266,489493,497784,511235,522504,537959,550430,564308,576184,584677,593029,600015,607773
1217,1267,Monroe County,county,IL,IL,"St. Louis, MO-IL",17,133,193566,193919,194296,194847,195549,196257,196953,197601,198337,199152,199897,200651,201175,201642,201993,202464,202990,203550,204107,204696,205194,205687,206193,206875,207620,208551,209422,210317,211106,211773,212537,213314,214140,214898,214885,214917,214754,215311,215782,216392,216073,215567,215072,214975,215142,215139,216004,216695,218877,221227,224037,226047,227914,229818,231589,233649,235470,236960,237400,239261,241117,243942,245218,246509,247371,249618,251723,253958,255033,256544
2092,1268,Whitley County,county,KY,KY,"London, KY",21,235,88481,89024,89595,90210,90686,91120,91447,91582,91767,92044,91807,91503,91161,91636,92230,92794,93267,93567,93644,93830,94065,94648,95044,94585,94028,93638,94016,94558,94971,95652,96127,96630,97109,97640,97974,97910,97721,97618,97544,97281,96195,95127,94187,94415,94955,95780,96815,97919,99618,100436,101299,101727,102936,104280,105531,106663,107754,108863,110033,112450,114927,117513,118661,119592,120599,122417,124420,126407,127990,129606
1447,1269,Uintah County,county,UT,UT,"Vernal, UT",49,47,216010,217416,218940,220560,222019,223219,224241,225061,226227,227414,228696,230129,231332,232480,233244,234206,235175,236316,237184,238000,238485,238997,239416,240092,240803,241662,242270,242804,243213,243401,243778,243795,244053,243731,243433,243187,243172,243789,244799,245982,246102,245457,244785,245125,245575,245974,247263,248814,,,,272326,275634,279352,283101,287318,290763,293738,295556,301089,306088,310007,309132,308299,307879,312236,316741,321963,323979,326451
3192,1270,Scotts Bluff County,county,NE,NE,"Scottsbluff, NE",31,157,133850,134556,135234,135830,136552,137135,137728,138116,138683,139061,139485,139894,140466,141102,141633,142182,142820,143528,144095,144588,145065,145583,146136,146740,147410,148038,148740,149518,150369,151003,151576,151973,152452,152949,,152287,,152003,152210,152543,152792,152959,153135,153043,153058,153155,154136,155081,157582,159775,162403,163798,165409,166775,168007,169081,170275,171466,172601,175472,178029,180240,180463,180756,181302,182960,184604,186294,187203,188370
2348,1271,Houghton County,county,MI,MI,"Houghton, MI",26,61,109738,110859,112157,113175,114035,114396,114001,113481,113097,113391,113877,114714,115346,116038,116685,117544,118273,119020,119690,120219,120393,120291,120412,120907,121171,121338,121426,122074,122771,123599,124530,125167,125647,125913,126112,126336,126189,126205,126251,126662,127027,126953,126801,126811,127290,128155,129907,131524,133382,134753,136564,138182,140023,141992,143962,145782,147675,149283,150607,153056,155362,156648,156223,155815,156303,157713,159232,161050,162229,163748
1153,1272,Louisa County,county,VA,VA,,51,109,226925,227201,227802,228630,229503,230296,230997,231725,232119,232493,232898,233545,234156,234894,235841,236819,237822,238538,239220,239745,240499,241415,242029,242642,243344,244743,246433,248316,250078,251618,253048,254612,256178,257527,256877,256016,255076,255551,256099,256725,257916,259169,260472,261251,261951,262740,264729,266797,271082,274999,279416,282318,285135,287963,290347,292840,294985,296969,298726,303555,308266,312927,314569,316300,317821,321671,325557,329519,331066,332833
2956,1272,Livingston County,county,IL,IL,"Pontiac, IL",17,105,108417,108272,108212,108406,108597,108908,109280,109658,109904,109994,110156,110336,110557,110826,111212,111509,111664,111742,111845,111959,112030,112137,112293,112529,112842,113231,113663,114031,114392,114775,115177,115484,115697,115858,115722,115565,115420,115608,115853,116072,115799,115611,115353,115411,115302,115320,115795,116366,117616,118831,120180,121118,121995,122903,123744,124725,124946,124912,124547,125509,126544,128013,128758,129578,130187,131478,132726,133911,134523,135230
473,1274,Delta County,county,MI,MI,"Escanaba, MI",26,41,102568,102982,103471,104129,104190,104359,104303,104489,104713,105045,105839,106574,107282,107827,108382,109027,109469,109834,110141,110617,110916,111267,111575,111996,112067,112245,112509,113022,113429,113753,114075,114555,115013,115405,115499,115620,115670,115548,115623,115874,116180,116183,116221,116658,117060,117532,118846,120319,,123803,125471,126800,128054,129472,130786,132234,133619,135032,136245,138609,141150,142397,142404,141877,142396,143485,144785,146221,147339,148668
681,1275,Perry County,county,OH,OH,"Columbus, OH",39,127,109017,109676,110243,110649,111061,111125,111497,111632,111945,112203,112718,113436,114224,115173,116142,116989,117713,118221,118977,119670,120507,121005,121586,122059,122608,123275,124063,124888,125621,126503,127500,128401,129105,129558,129521,129385,129378,129572,129929,130160,131002,131777,132651,132893,133254,133746,135489,137178,140152,142637,145516,147414,149285,151019,152630,154739,156828,158760,160070,162949,166046,168534,169428,170199,171276,173299,175289,177559,179164,180749
1292,1276,Orange County,county,VA,VA,,51,137,217810,217647,217667,218201,218797,219167,219706,220278,221074,221674,222248,222750,223283,223809,224492,225293,226263,227084,227792,228308,228911,229587,230183,230910,231845,233203,234615,236026,237447,238823,240264,241757,243324,244700,,243783,243063,243587,244156,244726,245781,246912,248226,249070,250032,251089,253157,255236,259381,263281,267490,270237,,289179,300163,304982,309508,315960,323137,330356,335312,340058,344765,349711,354036,356818,357443,354607,351021,348187
443,1277,Clark County,county,KY,KY,"Lexington-Fayette, KY",21,49,143746,144259,144888,145343,146043,146582,147213,147706,148264,148872,149584,149941,150213,150415,151043,151670,152323,152985,153619,154209,154734,154628,154372,154226,154700,155396,156007,156827,157756,158653,159479,160277,161108,162006,162212,162467,161914,161694,161354,161619,161576,161602,161735,162746,163718,164825,166166,167629,169556,171257,173281,174960,176979,179053,181149,182986,184682,186424,187785,191339,194741,198168,199231,200224,201391,203137,204921,206565,207938,209749
1189,1278,McLeod County,county,MN,MN,"Hutchinson, MN",27,85,157427,158408,159471,160482,161337,162131,162843,163650,164362,165186,166125,167178,168211,169165,170654,171922,,172700,173615,,,184242,,179025,174873,174637,178071,181682,187433,189716,192888,193070,193904,194963,196080,197614,198865,200352,201156,201873,202308,202751,203615,204448,205463,205861,207458,209320,210869,212351,214839,217779,220892,223786,227076,228854,231418,234715,238408,241350,244222,248543,252290,256352,260033,262368,263751,262859,263324,263141
639,1279,Miami County,county,IN,IN,"Peru, IN",18,103,80760,80962,81134,81470,81710,81837,81885,81978,82296,82704,83287,83764,84752,85643,86551,86917,87279,87678,88112,88607,89066,89341,89661,89929,90477,90934,91449,91821,92217,92576,93081,93588,94125,94595,94974,95250,95532,95705,95885,96003,96344,96540,96758,96850,97252,97711,,99896,,104276,106170,107105,108112,109496,110727,111791,112830,113877,114876,116454,117826,119538,120451,121546,121992,123161,124199,125551,126345,127239
2888,1280,Bennington County,county,VT,VT,"Bennington, VT",50,3,231644,231632,231861,232082,232513,232866,233368,233795,234185,234535,234937,235437,236136,236744,237460,238058,238730,239135,239599,240111,240442,240590,240887,241567,242507,243697,245015,246351,247414,248303,249300,250485,251730,252203,252383,252623,253333,253454,253243,252795,253622,254867,256455,256569,257537,259148,262821,265700,271269,276331,282009,284717,287467,290327,293445,296390,298177,299544,300470,307248,313059,319859,320721,322754,323744,326801,329193,331843,332829,334551
180,1281,Hill County,county,TX,TX,,48,217,107736,108282,108650,109126,109541,109988,110515,111114,111684,112231,112756,113368,113883,114451,114980,115465,115977,116468,117082,117639,118055,118270,118431,118733,119061,119476,119906,120506,121141,121842,122464,123063,123727,124304,124833,125108,125472,125291,125133,124877,125078,125319,125701,125860,126325,126927,127888,128747,,133231,135858,137436,138529,139697,140852,142481,143983,145108,146232,149865,153726,158075,159821,162070,164297,168266,171961,175277,177289,178849
1222,1282,Monroe County,county,MS,MS,,28,95,101079,101533,101756,101846,101899,102222,102475,102818,102744,102852,102957,103303,103825,104008,104095,103972,104062,104384,104489,104679,104563,104656,104887,105420,105973,106549,106908,107297,106875,106713,106248,106328,106203,106282,106720,107249,107860,108199,108976,109689,110597,111116,111482,111101,110546,109773,109598,109221,110092,111512,112942,113598,113939,114994,115659,115949,115744,115867,116007,118003,120057,122834,123459,124114,124149,125459,126835,128486,129286,130168
1588,1283,Carlton County,county,MN,MN,"Duluth, MN-WI",27,17,169681,170699,171959,172935,173842,174562,175414,176346,176903,177726,178665,179964,181064,182120,183202,184121,184850,185355,185871,186406,186808,187526,188295,189205,189987,190806,191747,192773,193624,194408,195256,196141,197111,197952,198378,198583,198796,198730,198647,198433,199007,199605,200223,200251,200495,201004,,205360,208786,211900,215276,217591,220124,222818,225563,228023,230055,231813,232914,236430,239781,241973,241497,241312,242072,244165,245838,247841,249172,250480
2412,1284,Marshall County,county,MS,MS,"Memphis, TN-MS-AR",28,93,91455,91505,92006,92269,93344,94000,94998,95369,95561,95647,95647,95895,95934,96164,96541,97121,97402,97806,98180,98979,99786,100636,101364,102265,103451,104522,105422,106165,106942,107850,108640,109123,109064,109323,109936,110936,111813,112300,112798,112832,113598,114135,115123,115457,115735,115936,116695,117587,119681,121775,124332,125802,126900,127409,127941,128480,128965,129479,130185,129295,128215,127660,129201,130426,131024,132066,133442,134722,135191,136418
327,1285,Ware County,county,GA,GA,"Waycross, GA",13,299,74060,74496,74891,75178,75529,75918,76339,76754,77186,77586,77852,78117,78366,78701,79016,79399,79763,80146,80518,80848,81137,81476,81896,82290,82643,83007,83452,83994,84536,85109,85618,86030,86297,86412,,85757,85538,85974,86425,86845,87071,87317,87638,87860,88068,88376,89220,90145,91850,93421,95133,96315,97583,98914,100113,101255,102293,103019,103436,105565,107818,111009,112440,114007,114721,116452,118184,119825,120533,121409
1737,1286,Greenup County,county,KY,KY,"Huntington-Ashland, WV-KY-OH",21,89,90046,90360,90880,91307,91690,91830,91760,92446,93218,93925,94001,94024,94726,95326,95970,96140,96442,96826,97560,98317,99113,99664,99097,98360,97571,97846,98218,98825,99491,100192,101013,101670,102264,102712,103032,103318,103384,101560,99720,97983,98010,96575,95296,94536,95186,95949,97012,98237,99296,100171,101138,102190,103217,104223,105353,106361,107210,107823,108357,110236,112147,114102,114906,115752,116557,117498,118478,119432,120217,121081
452,1287,Cocke County,county,TN,TN,"Newport, TN",47,29,104773,105182,105901,106353,106831,107291,107803,108287,108775,109507,110271,111164,111913,112621,113250,113683,114312,114978,115340,115663,116026,116707,117421,117992,118587,119013,119397,119875,120398,120769,121198,121459,121684,121896,122528,123279,123860,,127439,129158,129503,130114,130691,131000,131369,130095,129411,128593,,133287,134953,135822,136700,138699,140434,141589,142119,142353,142970,146386,149951,155285,157790,160084,160312,162696,164785,167216,167652,168684
1846,1288,Laclede County,county,MO,MO,"Lebanon, MO",29,105,123119,123897,124586,125090,125466,125764,126051,126492,127005,127608,128194,128873,129429,130095,130567,131179,131592,132103,132525,133094,133640,134165,134630,135055,135627,136196,136868,137605,138495,139307,139845,140286,140807,141410,141751,141908,142040,142628,,141847,141161,141560,141877,142053,142197,142489,143457,144450,147033,149406,152744,154645,156570,157891,159506,161120,162509,163280,163739,165747,167902,170697,172030,173387,174361,176926,179589,182257,184008,185897
383,1289,Barry County,county,MO,MO,,29,9,119840,120580,121278,121840,122457,123129,123857,124323,124963,125582,126349,127048,127920,128865,129840,130362,130953,131482,132071,132476,132806,133490,134172,134917,135286,135681,135953,136466,137216,138076,139022,139520,140029,140605,141253,141851,142139,142773,143469,143984,144261,144403,144783,144866,145205,145753,147282,148805,,154352,157341,158934,160934,162737,164676,166202,167798,169497,170943,173551,175514,178144,179240,180698,181386,183838,186330,189098,190466,192083
