,Unnamed: 0,fips,name,state_Ab,state,C_S,C_Sa
1795,1795,35001,Bernalillo County,NM,New Mexico,"Bernalillo County,New Mexico","Bernalillo County,NM"
1796,1796,35003,Catron County,NM,New Mexico,"Catron County,New Mexico","Catron County,NM"
1797,1797,35005,Chaves County,NM,New Mexico,"Chaves County,New Mexico","Chaves County,NM"
1798,1798,35006,Cibola County,NM,New Mexico,"Cibola County,New Mexico","Cibola County,NM"
1799,1799,35007,Colfax County,NM,New Mexico,"Colfax County,New Mexico","Colfax County,NM"
1800,1800,35009,Curry County,NM,New Mexico,"Curry County,New Mexico","Curry County,NM"
1801,1801,35011,De Baca County,NM,New Mexico,"De Baca County,New Mexico","De Baca County,NM"
1802,1802,35013,Do�a Ana County,NM,New Mexico,"Do�a Ana County,New Mexico","Do�a Ana County,NM"
1803,1803,35015,Eddy County,NM,New Mexico,"Eddy County,New Mexico","Eddy County,NM"
1804,1804,35017,Grant County,NM,New Mexico,"Grant County,New Mexico","Grant County,NM"
1805,1805,35019,Guadalupe County,NM,New Mexico,"Guadalupe County,New Mexico","Guadalupe County,NM"
1806,1806,35021,Harding County,NM,New Mexico,"Harding County,New Mexico","Harding County,NM"
1807,1807,35023,Hidalgo County,NM,New Mexico,"Hidalgo County,New Mexico","Hidalgo County,NM"
1808,1808,35025,Lea County,NM,New Mexico,"Lea County,New Mexico","Lea County,NM"
1809,1809,35027,Lincoln County,NM,New Mexico,"Lincoln County,New Mexico","Lincoln County,NM"
1810,1810,35028,Los Alamos County,NM,New Mexico,"Los Alamos County,New Mexico","Los Alamos County,NM"
1811,1811,35029,Luna County,NM,New Mexico,"Luna County,New Mexico","Luna County,NM"
1812,1812,35031,McKinley County,NM,New Mexico,"McKinley County,New Mexico","McKinley County,NM"
1813,1813,35033,Mora County,NM,New Mexico,"Mora County,New Mexico","Mora County,NM"
1814,1814,35035,Otero County,NM,New Mexico,"Otero County,New Mexico","Otero County,NM"
1815,1815,35037,Quay County,NM,New Mexico,"Quay County,New Mexico","Quay County,NM"
1816,1816,35039,Rio Arriba County,NM,New Mexico,"Rio Arriba County,New Mexico","Rio Arriba County,NM"
1817,1817,35041,Roosevelt County,NM,New Mexico,"Roosevelt County,New Mexico","Roosevelt County,NM"
1818,1818,35043,Sandoval County,NM,New Mexico,"Sandoval County,New Mexico","Sandoval County,NM"
1819,1819,35045,San Juan County,NM,New Mexico,"San Juan County,New Mexico","San Juan County,NM"
1820,1820,35047,San Miguel County,NM,New Mexico,"San Miguel County,New Mexico","San Miguel County,NM"
1821,1821,35049,Santa Fe County,NM,New Mexico,"Santa Fe County,New Mexico","Santa Fe County,NM"
1822,1822,35051,Sierra County,NM,New Mexico,"Sierra County,New Mexico","Sierra County,NM"
1823,1823,35053,Socorro County,NM,New Mexico,"Socorro County,New Mexico","Socorro County,NM"
1824,1824,35055,Taos County,NM,New Mexico,"Taos County,New Mexico","Taos County,NM"
1825,1825,35057,Torrance County,NM,New Mexico,"Torrance County,New Mexico","Torrance County,NM"
1826,1826,35059,Union County,NM,New Mexico,"Union County,New Mexico","Union County,NM"
1827,1827,35061,Valencia County,NM,New Mexico,"Valencia County,New Mexico","Valencia County,NM"
1828,1828,36001,Albany County,NY,New York,"Albany County,New York","Albany County,NY"
1829,1829,36003,Allegany County,NY,New York,"Allegany County,New York","Allegany County,NY"
1830,1830,36005,Bronx County,NY,New York,"Bronx County,New York","Bronx County,NY"
1831,1831,36007,Broome County,NY,New York,"Broome County,New York","Broome County,NY"
1832,1832,36009,Cattaraugus County,NY,New York,"Cattaraugus County,New York","Cattaraugus County,NY"
1833,1833,36011,Cayuga County,NY,New York,"Cayuga County,New York","Cayuga County,NY"
1834,1834,36013,Chautauqua County,NY,New York,"Chautauqua County,New York","Chautauqua County,NY"
1835,1835,36015,Chemung County,NY,New York,"Chemung County,New York","Chemung County,NY"
1836,1836,36017,Chenango County,NY,New York,"Chenango County,New York","Chenango County,NY"
1837,1837,36019,Clinton County,NY,New York,"Clinton County,New York","Clinton County,NY"
1838,1838,36021,Columbia County,NY,New York,"Columbia County,New York","Columbia County,NY"
1839,1839,36023,Cortland County,NY,New York,"Cortland County,New York","Cortland County,NY"
1840,1840,36025,Delaware County,NY,New York,"Delaware County,New York","Delaware County,NY"
1841,1841,36027,Dutchess County,NY,New York,"Dutchess County,New York","Dutchess County,NY"
1842,1842,36029,Erie County,NY,New York,"Erie County,New York","Erie County,NY"
1843,1843,36031,Essex County,NY,New York,"Essex County,New York","Essex County,NY"
1844,1844,36033,Franklin County,NY,New York,"Franklin County,New York","Franklin County,NY"
1845,1845,36035,Fulton County,NY,New York,"Fulton County,New York","Fulton County,NY"
1846,1846,36037,Genesee County,NY,New York,"Genesee County,New York","Genesee County,NY"
1847,1847,36039,Greene County,NY,New York,"Greene County,New York","Greene County,NY"
1848,1848,36041,Hamilton County,NY,New York,"Hamilton County,New York","Hamilton County,NY"
1849,1849,36043,Herkimer County,NY,New York,"Herkimer County,New York","Herkimer County,NY"
1850,1850,36045,Jefferson County,NY,New York,"Jefferson County,New York","Jefferson County,NY"
1851,1851,36047,Kings County,NY,New York,"Kings County,New York","Kings County,NY"
1852,1852,36049,Lewis County,NY,New York,"Lewis County,New York","Lewis County,NY"
1853,1853,36051,Livingston County,NY,New York,"Livingston County,New York","Livingston County,NY"
1854,1854,36053,Madison County,NY,New York,"Madison County,New York","Madison County,NY"
1855,1855,36055,Monroe County,NY,New York,"Monroe County,New York","Monroe County,NY"
1856,1856,36057,Montgomery County,NY,New York,"Montgomery County,New York","Montgomery County,NY"
1857,1857,36059,Nassau County,NY,New York,"Nassau County,New York","Nassau County,NY"
1858,1858,36061,New York County,NY,New York,"New York County,New York","New York County,NY"
1859,1859,36063,Niagara County,NY,New York,"Niagara County,New York","Niagara County,NY"
1860,1860,36065,Oneida County,NY,New York,"Oneida County,New York","Oneida County,NY"
1861,1861,36067,Onondaga County,NY,New York,"Onondaga County,New York","Onondaga County,NY"
1862,1862,36069,Ontario County,NY,New York,"Ontario County,New York","Ontario County,NY"
1863,1863,36071,Orange County,NY,New York,"Orange County,New York","Orange County,NY"
1864,1864,36073,Orleans County,NY,New York,"Orleans County,New York","Orleans County,NY"
1865,1865,36075,Oswego County,NY,New York,"Oswego County,New York","Oswego County,NY"
1866,1866,36077,Otsego County,NY,New York,"Otsego County,New York","Otsego County,NY"
1867,1867,36079,Putnam County,NY,New York,"Putnam County,New York","Putnam County,NY"
1868,1868,36081,Queens County,NY,New York,"Queens County,New York","Queens County,NY"
1869,1869,36083,Rensselaer County,NY,New York,"Rensselaer County,New York","Rensselaer County,NY"
1870,1870,36085,Richmond County,NY,New York,"Richmond County,New York","Richmond County,NY"
1871,1871,36087,Rockland County,NY,New York,"Rockland County,New York","Rockland County,NY"
1872,1872,36089,St. Lawrence County,NY,New York,"St. Lawrence County,New York","St. Lawrence County,NY"
1873,1873,36091,Saratoga County,NY,New York,"Saratoga County,New York","Saratoga County,NY"
1874,1874,36093,Schenectady County,NY,New York,"Schenectady County,New York","Schenectady County,NY"
1875,1875,36095,Schoharie County,NY,New York,"Schoharie County,New York","Schoharie County,NY"
1876,1876,36097,Schuyler County,NY,New York,"Schuyler County,New York","Schuyler County,NY"
1877,1877,36099,Seneca County,NY,New York,"Seneca County,New York","Seneca County,NY"
1878,1878,36101,Steuben County,NY,New York,"Steuben County,New York","Steuben County,NY"
1879,1879,36103,Suffolk County,NY,New York,"Suffolk County,New York","Suffolk County,NY"
1880,1880,36105,Sullivan County,NY,New York,"Sullivan County,New York","Sullivan County,NY"
1881,1881,36107,Tioga County,NY,New York,"Tioga County,New York","Tioga County,NY"
1882,1882,36109,Tompkins County,NY,New York,"Tompkins County,New York","Tompkins County,NY"
1883,1883,36111,Ulster County,NY,New York,"Ulster County,New York","Ulster County,NY"
1884,1884,36113,Warren County,NY,New York,"Warren County,New York","Warren County,NY"
1885,1885,36115,Washington County,NY,New York,"Washington County,New York","Washington County,NY"
1886,1886,36117,Wayne County,NY,New York,"Wayne County,New York","Wayne County,NY"
1887,1887,36119,Westchester County,NY,New York,"Westchester County,New York","Westchester County,NY"
1888,1888,36121,Wyoming County,NY,New York,"Wyoming County,New York","Wyoming County,NY"
1889,1889,36123,Yates County,NY,New York,"Yates County,New York","Yates County,NY"
1890,1890,37001,Alamance County,NC,North Carolina,"Alamance County,North Carolina","Alamance County,NC"
1891,1891,37003,Alexander County,NC,North Carolina,"Alexander County,North Carolina","Alexander County,NC"
1892,1892,37005,Alleghany County,NC,North Carolina,"Alleghany County,North Carolina","Alleghany County,NC"
1893,1893,37007,Anson County,NC,North Carolina,"Anson County,North Carolina","Anson County,NC"
1894,1894,37009,Ashe County,NC,North Carolina,"Ashe County,North Carolina","Ashe County,NC"
1895,1895,37011,Avery County,NC,North Carolina,"Avery County,North Carolina","Avery County,NC"
1896,1896,37013,Beaufort County,NC,North Carolina,"Beaufort County,North Carolina","Beaufort County,NC"
1897,1897,37015,Bertie County,NC,North Carolina,"Bertie County,North Carolina","Bertie County,NC"
1898,1898,37017,Bladen County,NC,North Carolina,"Bladen County,North Carolina","Bladen County,NC"
1899,1899,37019,Brunswick County,NC,North Carolina,"Brunswick County,North Carolina","Brunswick County,NC"
1900,1900,37021,Buncombe County,NC,North Carolina,"Buncombe County,North Carolina","Buncombe County,NC"
1901,1901,37023,Burke County,NC,North Carolina,"Burke County,North Carolina","Burke County,NC"
1902,1902,37025,Cabarrus County,NC,North Carolina,"Cabarrus County,North Carolina","Cabarrus County,NC"
1903,1903,37027,Caldwell County,NC,North Carolina,"Caldwell County,North Carolina","Caldwell County,NC"
1904,1904,37029,Camden County,NC,North Carolina,"Camden County,North Carolina","Camden County,NC"
1905,1905,37031,Carteret County,NC,North Carolina,"Carteret County,North Carolina","Carteret County,NC"
1906,1906,37033,Caswell County,NC,North Carolina,"Caswell County,North Carolina","Caswell County,NC"
1907,1907,37035,Catawba County,NC,North Carolina,"Catawba County,North Carolina","Catawba County,NC"
1908,1908,37037,Chatham County,NC,North Carolina,"Chatham County,North Carolina","Chatham County,NC"
1909,1909,37039,Cherokee County,NC,North Carolina,"Cherokee County,North Carolina","Cherokee County,NC"
1910,1910,37041,Chowan County,NC,North Carolina,"Chowan County,North Carolina","Chowan County,NC"
1911,1911,37043,Clay County,NC,North Carolina,"Clay County,North Carolina","Clay County,NC"
1912,1912,37045,Cleveland County,NC,North Carolina,"Cleveland County,North Carolina","Cleveland County,NC"
1913,1913,37047,Columbus County,NC,North Carolina,"Columbus County,North Carolina","Columbus County,NC"
1914,1914,37049,Craven County,NC,North Carolina,"Craven County,North Carolina","Craven County,NC"
1915,1915,37051,Cumberland County,NC,North Carolina,"Cumberland County,North Carolina","Cumberland County,NC"
1916,1916,37053,Currituck County,NC,North Carolina,"Currituck County,North Carolina","Currituck County,NC"
1917,1917,37055,Dare County,NC,North Carolina,"Dare County,North Carolina","Dare County,NC"
1918,1918,37057,Davidson County,NC,North Carolina,"Davidson County,North Carolina","Davidson County,NC"
1919,1919,37059,Davie County,NC,North Carolina,"Davie County,North Carolina","Davie County,NC"
1920,1920,37061,Duplin County,NC,North Carolina,"Duplin County,North Carolina","Duplin County,NC"
1921,1921,37063,Durham County,NC,North Carolina,"Durham County,North Carolina","Durham County,NC"
1922,1922,37065,Edgecombe County,NC,North Carolina,"Edgecombe County,North Carolina","Edgecombe County,NC"
1923,1923,37067,Forsyth County,NC,North Carolina,"Forsyth County,North Carolina","Forsyth County,NC"
1924,1924,37069,Franklin County,NC,North Carolina,"Franklin County,North Carolina","Franklin County,NC"
1925,1925,37071,Gaston County,NC,North Carolina,"Gaston County,North Carolina","Gaston County,NC"
1926,1926,37073,Gates County,NC,North Carolina,"Gates County,North Carolina","Gates County,NC"
1927,1927,37075,Graham County,NC,North Carolina,"Graham County,North Carolina","Graham County,NC"
1928,1928,37077,Granville County,NC,North Carolina,"Granville County,North Carolina","Granville County,NC"
1929,1929,37079,Greene County,NC,North Carolina,"Greene County,North Carolina","Greene County,NC"
1930,1930,37081,Guilford County,NC,North Carolina,"Guilford County,North Carolina","Guilford County,NC"
1931,1931,37083,Halifax County,NC,North Carolina,"Halifax County,North Carolina","Halifax County,NC"
1932,1932,37085,Harnett County,NC,North Carolina,"Harnett County,North Carolina","Harnett County,NC"
1933,1933,37087,Haywood County,NC,North Carolina,"Haywood County,North Carolina","Haywood County,NC"
1934,1934,37089,Henderson County,NC,North Carolina,"Henderson County,North Carolina","Henderson County,NC"
1935,1935,37091,Hertford County,NC,North Carolina,"Hertford County,North Carolina","Hertford County,NC"
1936,1936,37093,Hoke County,NC,North Carolina,"Hoke County,North Carolina","Hoke County,NC"
1937,1937,37095,Hyde County,NC,North Carolina,"Hyde County,North Carolina","Hyde County,NC"
1938,1938,37097,Iredell County,NC,North Carolina,"Iredell County,North Carolina","Iredell County,NC"
1939,1939,37099,Jackson County,NC,North Carolina,"Jackson County,North Carolina","Jackson County,NC"
1940,1940,37101,Johnston County,NC,North Carolina,"Johnston County,North Carolina","Johnston County,NC"
1941,1941,37103,Jones County,NC,North Carolina,"Jones County,North Carolina","Jones County,NC"
1942,1942,37105,Lee County,NC,North Carolina,"Lee County,North Carolina","Lee County,NC"
1943,1943,37107,Lenoir County,NC,North Carolina,"Lenoir County,North Carolina","Lenoir County,NC"
1944,1944,37109,Lincoln County,NC,North Carolina,"Lincoln County,North Carolina","Lincoln County,NC"
1945,1945,37111,McDowell County,NC,North Carolina,"McDowell County,North Carolina","McDowell County,NC"
1946,1946,37113,Macon County,NC,North Carolina,"Macon County,North Carolina","Macon County,NC"
1947,1947,37115,Madison County,NC,North Carolina,"Madison County,North Carolina","Madison County,NC"
1948,1948,37117,Martin County,NC,North Carolina,"Martin County,North Carolina","Martin County,NC"
1949,1949,37119,Mecklenburg County,NC,North Carolina,"Mecklenburg County,North Carolina","Mecklenburg County,NC"
1950,1950,37121,Mitchell County,NC,North Carolina,"Mitchell County,North Carolina","Mitchell County,NC"
1951,1951,37123,Montgomery County,NC,North Carolina,"Montgomery County,North Carolina","Montgomery County,NC"
1952,1952,37125,Moore County,NC,North Carolina,"Moore County,North Carolina","Moore County,NC"
1953,1953,37127,Nash County,NC,North Carolina,"Nash County,North Carolina","Nash County,NC"
1954,1954,37129,New Hanover County,NC,North Carolina,"New Hanover County,North Carolina","New Hanover County,NC"
1955,1955,37131,Northampton County,NC,North Carolina,"Northampton County,North Carolina","Northampton County,NC"
1956,1956,37133,Onslow County,NC,North Carolina,"Onslow County,North Carolina","Onslow County,NC"
1957,1957,37135,Orange County,NC,North Carolina,"Orange County,North Carolina","Orange County,NC"
1958,1958,37137,Pamlico County,NC,North Carolina,"Pamlico County,North Carolina","Pamlico County,NC"
1959,1959,37139,Pasquotank County,NC,North Carolina,"Pasquotank County,North Carolina","Pasquotank County,NC"
1960,1960,37141,Pender County,NC,North Carolina,"Pender County,North Carolina","Pender County,NC"
1961,1961,37143,Perquimans County,NC,North Carolina,"Perquimans County,North Carolina","Perquimans County,NC"
1962,1962,37145,Person County,NC,North Carolina,"Person County,North Carolina","Person County,NC"
1963,1963,37147,Pitt County,NC,North Carolina,"Pitt County,North Carolina","Pitt County,NC"
1964,1964,37149,Polk County,NC,North Carolina,"Polk County,North Carolina","Polk County,NC"
1965,1965,37151,Randolph County,NC,North Carolina,"Randolph County,North Carolina","Randolph County,NC"
1966,1966,37153,Richmond County,NC,North Carolina,"Richmond County,North Carolina","Richmond County,NC"
1967,1967,37155,Robeson County,NC,North Carolina,"Robeson County,North Carolina","Robeson County,NC"
1968,1968,37157,Rockingham County,NC,North Carolina,"Rockingham County,North Carolina","Rockingham County,NC"
1969,1969,37159,Rowan County,NC,North Carolina,"Rowan County,North Carolina","Rowan County,NC"
1970,1970,37161,Rutherford County,NC,North Carolina,"Rutherford County,North Carolina","Rutherford County,NC"
1971,1971,37163,Sampson County,NC,North Carolina,"Sampson County,North Carolina","Sampson County,NC"
1972,1972,37165,Scotland County,NC,North Carolina,"Scotland County,North Carolina","Scotland County,NC"
1973,1973,37167,Stanly County,NC,North Carolina,"Stanly County,North Carolina","Stanly County,NC"
1974,1974,37169,Stokes County,NC,North Carolina,"Stokes County,North Carolina","Stokes County,NC"
1975,1975,37171,Surry County,NC,North Carolina,"Surry County,North Carolina","Surry County,NC"
1976,1976,37173,Swain County,NC,North Carolina,"Swain County,North Carolina","Swain County,NC"
1977,1977,37175,Transylvania County,NC,North Carolina,"Transylvania County,North Carolina","Transylvania County,NC"
