,PCIncome,fip-year,fips,POPESTIMATE,MFratio,POPEST_MALE,POPEST_FEM,MEDIAN_AGE_TOT,UNDER5_TOT,AGE513_TOT,AGE1544_TOT,AGE4564_TOT,AGE65PLUS_TOT,RUCC_2013,WA,BA,IA,AA,NA,TOM,NH,H
5167,28978,31143-2020,31143,5225,1.028338509,2649,2576,44.7,303,588,1654,1406,1191,9,5061,27,42,12,3,80,4901,324
5168,31245,31143-2021,31143,5174,1.033005894,2629,2545,44.9,296,573,1640,1386,1195,9,5008,32,39,15,3,77,4847,327
5169,27392,31145-2019,31145,10720,0.995903929,5349,5371,41.1,654,1169,3804,2702,2252,7,10308,129,88,47,2,146,10111,609
5170,28395,31145-2020,31145,10671,1.010740531,5364,5307,41,665,1148,3842,2644,2232,7,10263,135,82,41,2,148,10026,645
5171,31942,31145-2021,31145,10623,1.016514806,5355,5268,41.1,662,1150,3856,2574,2252,7,10186,147,93,43,2,152,9974,649
5172,28309,31147-2019,31147,7854,1.003571429,3934,3920,47.3,438,858,2358,2166,1945,7,7313,39,255,36,1,210,7705,149
5173,29074,31147-2020,31147,7836,1.018547141,3954,3882,46.8,423,889,2389,2167,1879,7,7257,45,279,42,1,212,7672,164
5174,30164,31147-2021,31147,7759,1.024791232,3927,3832,46,433,887,2387,2063,1888,7,7187,46,274,39,1,212,7582,177
5175,36140,31149-2019,31149,1370,0.985507246,680,690,49.4,84,134,407,351,377,9,1341,4,13,5,0,7,1344,26
5176,33216,31149-2020,31149,1267,0.982785603,628,639,46.4,81,128,398,298,346,9,1244,4,9,5,0,5,1246,21
5177,34623,31149-2021,31149,1264,0.993690852,630,634,45.4,63,148,395,276,361,9,1241,4,9,5,0,5,1244,20
5178,24627,31151-2019,31151,14194,1.048491846,7265,6929,36,975,1924,5531,3392,2175,6,12950,284,219,422,91,228,10469,3725
5179,25760,31151-2020,31151,14249,1.06268095,7341,6908,36.2,940,1919,5578,3434,2137,6,13030,268,234,418,87,212,10453,3796
5180,27931,31151-2021,31151,14192,1.061891617,7309,6883,36.4,948,1878,5583,3380,2182,6,12945,282,239,422,89,215,10353,3839
5181,36058,31153-2019,31153,186893,1.004407932,93652,93241,35.1,13232,26239,77882,44123,22506,2,165826,8266,1513,4951,219,6118,167979,18914
5182,36926,31153-2020,31153,191114,1.011641615,96110,95004,35.3,13082,26963,79752,45120,23191,2,169551,8301,1537,5206,260,6259,171192,19922
5183,39804,31153-2021,31153,193418,1.012464884,97308,96110,35.6,12841,26839,80951,45519,24105,2,171019,8741,1612,5387,293,6366,172205,21213
5184,33851,31155-2019,31155,21562,1.031850735,10950,10612,41.1,1356,2706,7340,5802,4073,2,20907,124,114,99,2,316,21047,515
5185,34532,31155-2020,31155,22361,1.039306886,11396,10965,40.6,1416,2872,7652,5990,4091,2,21663,128,114,108,2,346,21817,544
5186,37915,31155-2021,31155,22787,1.043860436,11638,11149,40.5,1421,2973,7900,5974,4176,2,22032,149,129,103,3,371,22175,612
5187,27978,31157-2019,31157,35582,0.94362812,17275,18307,39.5,2326,4483,12709,8547,6988,5,32887,406,1381,317,44,547,26848,8734
5188,28770,31157-2020,31157,36002,0.960572891,17639,18363,39.3,2349,4646,12891,8646,6950,5,33286,414,1366,331,44,561,27062,8940
5189,30326,31157-2021,31157,35745,0.96153213,17522,18223,39.6,2238,4516,12872,8535,7035,5,32984,413,1396,334,43,575,26735,9010
5190,32040,31159-2019,31159,17318,1.044628099,8848,8470,37.4,1006,2084,6832,4136,3013,2,16754,131,96,87,2,248,16860,458
5191,32367,31159-2020,31159,17605,1.06268307,9070,8535,37.4,1007,2181,6941,4180,3049,2,17049,122,87,81,3,263,17129,476
5192,33181,31159-2021,31159,17603,1.068021617,9091,8512,37.8,978,2161,6963,4134,3115,2,17023,139,83,87,3,268,17129,474
5193,29477,31161-2019,31161,5229,0.978433598,2586,2643,46.1,325,562,1604,1286,1380,9,4407,21,564,31,13,193,4913,316
5194,30173,31161-2020,31161,5097,0.998823529,2547,2550,46.2,304,551,1573,1252,1350,9,4278,19,571,35,11,183,4782,315
5195,28876,31161-2021,31161,5095,1.005116096,2554,2541,45.8,301,554,1589,1242,1346,9,4262,27,571,39,11,185,4779,316
5196,28448,31163-2019,31163,2984,0.973544974,1472,1512,49.8,150,318,830,813,831,8,2930,11,13,12,0,18,2918,66
5197,28344,31163-2020,31163,2956,1,1478,1478,48.8,166,318,838,793,805,8,2886,15,16,12,0,27,2886,70
5198,29911,31163-2021,31163,2964,1.009491525,1489,1475,48.4,165,310,867,779,803,8,2890,20,15,12,0,27,2885,79
5199,28646,31165-2019,31165,1158,1.082733813,602,556,53.7,49,92,334,314,354,9,1109,4,18,3,0,24,1096,62
5200,25398,31165-2020,31165,1144,1.15037594,612,532,53.3,50,89,330,318,344,9,1097,3,17,3,0,24,1086,58
5201,29201,31165-2021,31165,1143,1.152542373,612,531,52,55,87,336,306,345,9,1094,2,17,5,0,25,1082,61
5202,29117,31167-2019,31167,5932,1.036388603,3019,2913,40.6,383,738,2047,1574,1115,9,5727,59,52,17,1,76,5580,352
5203,30747,31167-2020,31167,5824,1.043508772,2974,2850,41,376,730,1985,1549,1099,9,5625,68,47,16,1,67,5460,364
5204,33241,31167-2021,31167,5816,1.069014586,3005,2811,41.2,381,701,2001,1522,1115,9,5604,65,49,16,5,77,5430,386
5205,29632,31169-2019,31169,4976,0.986427146,2471,2505,45.5,306,587,1492,1256,1257,9,4838,25,23,16,1,73,4822,154
5206,30568,31169-2020,31169,5013,0.997211155,2503,2510,45.1,291,622,1514,1281,1233,9,4880,27,19,14,1,72,4853,160
5207,30550,31169-2021,31169,4913,0.99634295,2452,2461,45.8,231,618,1493,1270,1228,9,4783,28,20,15,1,66,4751,162
5208,36572,31171-2019,31171,723,1.008333333,363,360,45.8,38,91,217,175,193,9,693,8,13,2,0,7,695,28
5209,35694,31171-2020,31171,671,1.058282209,345,326,45.5,33,92,200,154,185,9,642,8,12,2,0,7,651,20
5210,35678,31171-2021,31171,673,1.051829268,345,328,45.1,33,87,205,142,195,9,645,8,11,2,0,7,653,20
5211,20141,31173-2019,31173,7234,0.968971149,3560,3674,28.1,759,1283,2751,1430,866,8,2697,27,4256,46,2,206,6706,528
5212,20674,31173-2020,31173,6769,0.985626283,3360,3409,27.7,683,1248,2607,1314,777,8,2415,30,4066,46,2,210,6260,509
5213,21471,31173-2021,31173,6620,0.996983409,3305,3315,28.2,631,1217,2572,1265,797,8,2399,27,3946,48,2,198,6114,506
5214,29378,31175-2019,31175,4117,0.989850169,2048,2069,45.4,236,492,1263,1038,1039,9,4028,19,11,18,2,39,3991,126
5215,31264,31175-2020,31175,4048,1.000988631,2025,2023,44.6,240,502,1246,1019,990,9,3956,21,16,18,2,35,3913,135
5216,31870,31175-2021,31175,4066,1.004930966,2038,2028,44.1,243,497,1270,993,1011,9,3979,19,15,18,2,33,3918,148
5217,35145,31177-2019,31177,20683,1.003002131,10357,10326,41.7,1141,2635,7110,5721,3804,2,20014,165,97,95,23,289,20085,598
5218,36834,31177-2020,31177,20904,1.015231852,10531,10373,41.6,1134,2695,7226,5716,3821,2,20250,165,83,84,22,300,20309,595
5219,41687,31177-2021,31177,20969,1.017608005,10576,10393,41.7,1110,2674,7305,5675,3883,2,20248,182,97,97,25,320,20365,604
5220,27671,31179-2019,31179,9413,1.012184694,4735,4678,32.4,497,933,4337,2006,1534,6,8955,168,87,57,13,133,8788,625
5221,27460,31179-2020,31179,9687,1.025721455,4905,4782,32.2,492,973,4486,2046,1580,6,9236,168,72,61,14,136,9036,651
5222,28576,31179-2021,31179,9784,1.022741369,4947,4837,32.1,491,990,4532,2024,1634,6,9282,176,82,64,14,166,9088,696
5223,29969,31181-2019,31181,3465,0.992524439,1726,1739,45.2,188,405,1086,952,788,9,3331,18,19,14,12,71,3279,186
5224,32092,31181-2020,31181,3387,1.010089021,1702,1685,44.7,193,407,1060,931,753,9,3259,21,16,13,14,64,3210,177
5225,31063,31181-2021,31181,3411,1.001760563,1707,1704,44.3,197,400,1091,911,770,9,3268,22,25,15,14,67,3229,182
5226,29037,31183-2019,31183,780,1.063492063,402,378,52.4,48,79,204,229,216,9,762,0,4,3,0,11,768,12
5227,31775,31183-2020,31183,773,1.06684492,399,374,51.2,55,73,203,220,210,9,756,0,5,3,0,9,758,15
5228,32597,31183-2021,31183,795,1.092105263,415,380,50.7,66,76,213,207,226,9,778,0,5,3,0,9,770,25
5229,32975,31185-2019,31185,13612,0.969328704,6700,6912,39.8,867,1636,4863,3293,2781,6,12953,222,117,100,9,211,12898,714
5230,34259,31185-2020,31185,14084,0.987020316,6996,7088,39.9,874,1693,5050,3375,2898,6,13433,223,114,91,7,216,13362,722
5231,35932,31185-2021,31185,14244,0.979983319,7050,7194,39.7,833,1710,5182,3353,2949,6,13531,252,125,91,8,237,13496,748
5232,28462,32001-2019,32001,25048,1.026865189,12690,12358,39.1,1671,2886,9256,6176,4778,6,21015,652,1371,768,94,1148,21386,3662
5233,28659,32001-2020,32001,25539,1.040182138,13021,12518,38.9,1664,2988,9523,6218,4826,6,21306,733,1437,771,104,1188,21630,3909
5234,30986,32001-2021,32001,25723,1.043129468,13133,12590,39,1636,3013,9655,6172,4916,6,21443,747,1414,757,103,1259,21748,3975
5235,30704,32003-2019,32003,2275884,0.993509377,1134237,1141647,37.7,139852,266770,927172,568486,344231,1,1574433,298891,28000,238433,21020,115107,1557841,718043
5236,31651,32003-2020,32003,2273386,1.003519886,1138690,1134696,37.9,135469,268073,925661,571296,342241,1,1558568,304699,28166,242409,21240,118304,1544841,728545
5237,33461,32003-2021,32003,2292476,1.002662674,1147762,1144714,38.2,132544,266091,934328,574005,353819,1,1558762,312095,28823,248779,21903,122114,1551173,741303
5238,38814,32005-2019,32005,48998,1.009102837,24610,24388,53.3,1672,4077,13926,14268,14538,4,44867,467,1076,910,136,1542,42582,6416
5239,41921,32005-2020,32005,49468,1.026131477,25053,24415,53.6,1654,4094,13966,14226,15006,4,45208,478,1120,984,143,1535,42881,6587
5240,43961,32005-2021,32005,49870,1.024848756,25241,24629,54,1692,3960,14045,14050,15612,4,45537,473,1147,1027,151,1535,43254,6616
5241,33875,32007-2019,32007,52880,1.083037895,27494,25386,34.7,3771,7263,21644,13004,6346,5,46589,682,3402,693,136,1378,39893,12987
5242,34601,32007-2020,32007,53750,1.090463597,28038,25712,35,3765,7499,22029,13034,6581,5,47293,681,3492,722,137,1425,40204,13546
5243,36273,32007-2021,32007,53915,1.086574558,28076,25839,35.2,3737,7319,22252,12887,6835,5,47199,752,3585,735,142,1502,40191,13724
5244,25849,32009-2019,32009,870,1.25388601,484,386,53.9,26,74,239,228,297,9,746,30,55,6,1,32,700,170
5245,23192,32009-2020,32009,730,1.302839117,413,317,54.3,23,66,195,199,241,9,608,29,52,8,1,32,587,143
5246,25006,32009-2021,32009,743,1.231231231,410,333,54.3,21,63,201,207,242,9,615,28,56,7,1,36,595,148
5247,34249,32011-2019,32011,2078,1.153367876,1113,965,43,96,304,672,609,368,9,1911,26,64,21,3,53,1803,275
5248,30516,32011-2020,32011,1847,1.222623345,1016,831,44.2,66,251,588,571,334,9,1662,32,66,24,4,59,1572,275
5249,26443,32011-2021,32011,1903,1.18233945,1031,872,44.2,68,247,626,586,345,9,1713,30,71,24,3,62,1618,285
5250,33362,32013-2019,32013,16884,1.082130966,8775,8109,36,1211,2401,6471,4148,2417,7,15155,176,808,174,57,514,12251,4633
5251,33258,32013-2020,32013,17283,1.092879632,9025,8258,36.2,1224,2498,6559,4192,2550,7,15517,182,814,186,54,530,12432,4851
5252,34001,32013-2021,32013,17648,1.080886688,9167,8481,36.2,1269,2492,6753,4207,2644,7,15796,200,826,214,56,556,12657,4991
5253,34000,32015-2019,32015,5516,1.067466267,2848,2668,37.3,409,738,2016,1391,885,7,4911,53,324,62,1,165,4232,1284
5254,34911,32015-2020,32015,5725,1.078039927,2970,2755,37.8,401,782,2094,1441,922,7,5107,66,319,66,1,166,4395,1330
5255,38632,32015-2021,32015,5798,1.06923626,2996,2802,38,392,815,2119,1427,953,7,5168,74,316,70,1,169,4429,1369
5256,26432,32017-2019,32017,5179,1.1561199,2777,2402,45,249,499,1781,1252,1336,8,4740,168,95,35,17,124,4776,403
5257,26805,32017-2020,32017,4502,1.170684667,2428,2074,45.1,235,434,1522,1141,1113,8,4083,138,103,38,19,121,4152,350
5258,29973,32017-2021,32017,4525,1.169223394,2439,2086,44.5,244,430,1549,1150,1092,8,4093,140,109,41,18,124,4170,355
5259,27855,32019-2019,32019,57499,1.04681048,29407,28092,42.6,3187,6218,20104,15083,12238,4,51317,824,2010,922,192,2234,47137,10362
5260,29865,32019-2020,32019,59431,1.065728189,30661,28770,42.5,3158,6429,20985,15481,12643,4,52941,882,2059,1000,218,2331,48242,11189
5261,32568,32019-2021,32019,60903,1.076049905,31567,29336,42.2,3192,6440,21935,15525,13026,4,54060,942,2095,1106,248,2452,48972,11931
5262,22921,32021-2019,32021,4516,0.999114653,2257,2259,48.1,248,426,1422,1183,1185,7,3121,208,812,156,10,209,3909,607
5263,21746,32021-2020,32021,4553,1.011931065,2290,2263,47.3,248,441,1462,1172,1187,7,3124,225,813,155,10,226,3916,637
5264,23311,32021-2021,32021,4586,1.01228609,2307,2279,45.8,248,466,1507,1164,1156,7,3122,227,838,164,12,223,3923,663
5265,25558,32023-2019,32023,46845,1.049840284,23992,22853,53.2,2019,3909,13130,13103,14206,4,41461,1758,874,880,305,1567,39590,7255
5266,25622,32023-2020,32023,51968,1.056428317,26697,25271,53,2241,4365,14565,14473,15786,4,45749,2060,996,1040,318,1805,43653,8315
5267,28337,32023-2021,32023,53450,1.063387894,27546,25904,52.9,2242,4504,15103,14722,16372,4,46829,2159,1051,1122,348,1941,44573,8877
5268,19891,32027-2019,32027,6628,1.782535684,4246,2382,42.4,295,584,2659,1947,1089,9,5684,292,310,88,26,228,4986,1642
5269,21765,32027-2020,32027,6639,1.827512777,4291,2348,42.3,305,581,2654,1929,1103,9,5679,292,310,86,25,247,4998,1641
5270,23780,32027-2021,32027,6741,1.839511373,4367,2374,42.3,292,581,2724,1941,1141,9,5752,310,317,88,26,248,5067,1674
5271,37941,32029-2019,32029,4193,1.048363459,2146,2047,57,96,266,1078,1339,1378,2,3816,68,79,101,22,107,3865,328
5272,39758,32029-2020,32029,4106,1.058145363,2111,1995,56.9,99,258,1052,1311,1347,2,3721,70,85,99,19,112,3773,333
5273,40032,32029-2021,32029,4143,1.063247012,2135,2008,56.4,114,257,1089,1269,1373,2,3742,69,88,97,19,128,3763,380
5274,36071,32031-2019,32031,472381,1.018066782,238305,234076,38.3,27503,51179,189695,119292,79019,2,398624,13177,10626,27782,3621,18551,354293,118088
5275,37689,32031-2020,32031,487388,1.030318052,247333,240055,38.5,27402,53269,196007,122769,81804,2,410043,13936,11062,29050,3804,19493,362447,124941
5276,40301,32031-2021,32031,493392,1.029501049,250282,243110,38.6,26814,53222,199694,122528,84784,2,413856,14351,11206,29918,3898,20163,365629,127763
5277,25675,32033-2019,32033,9478,1.363591022,5468,4010,40.9,478,962,3675,2438,1828,7,8147,451,484,107,14,275,7882,1596
5278,27322,32033-2020,32033,9079,1.364938786,5240,3839,40.8,491,917,3509,2331,1724,7,7781,423,458,101,15,301,7536,1543
5279,30626,32033-2021,32033,9182,1.364666495,5299,3883,40.9,483,923,3595,2319,1746,7,7826,443,478,104,16,315,7591,1591
5280,31549,32510-2019,32510,55894,1.052059623,28656,27238,42.4,3137,5698,19998,14854,11543,3,49486,1326,1656,1455,197,1774,42131,13763
5281,32819,32510-2020,32510,58677,1.055812487,30135,28542,42.3,3273,6080,21008,15538,12057,3,51837,1337,1751,1590,201,1961,43867,14810
5282,34830,32510-2021,32510,58993,1.058805053,30339,28654,42.4,3089,5966,21415,15380,12411,3,51932,1415,1725,1658,220,2043,43881,15112
5283,37430,33001-2019,33001,61398,0.973641069,30289,31109,47.9,2648,5747,19647,18632,14062,4,59157,393,197,699,43,909,60264,1134
5284,37766,33001-2020,33001,63743,0.988488894,31687,32056,47.9,2606,5964,20485,19342,14606,4,61385,424,191,729,47,967,62504,1239
5285,39639,33001-2021,33001,64460,0.990673543,32079,32381,48,2566,5863,20924,19387,14942,4,62016,471,200,723,42,1008,63103,1357
5286,37490,33003-2019,33003,48745,0.977565013,24096,24649,53.6,1783,3817,13297,15387,13987,6,47248,323,179,376,17,602,47950,795
5287,42085,33003-2020,33003,50212,0.997930925,25080,25132,53.7,1758,4007,13689,15689,14578,6,48639,346,201,384,15,627,49395,817
5288,44130,33003-2021,33003,51500,0.994655099,25681,25819,53.9,1742,4026,14198,15905,15150,6,49852,367,208,423,14,636,50624,876
5289,33946,33005-2019,33005,75880,0.958143016,37129,38751,43.4,3424,6916,27891,21193,15628,4,72490,632,239,1261,35,1223,74369,1511
5290,34242,33005-2020,33005,76501,0.97157363,37699,38802,43.4,3427,7036,28154,21088,15982,4,73070,619,246,1274,42,1250,74841,1660
5291,36172,33005-2021,33005,77329,0.974088635,38157,39172,43.2,3405,7039,28779,20731,16545,4,73730,702,244,1299,42,1312,75558,1771
5292,27393,33007-2019,33007,31421,1.092640693,16406,15015,49.1,1283,2535,9976,9628,7685,7,30295,271,168,204,4,479,30822,599
5293,28442,33007-2020,33007,31173,1.116149616,16442,14731,49,1250,2565,9912,9513,7606,7,29998,291,177,215,5,487,30547,626
5294,30829,33007-2021,33007,31289,1.120856775,16536,14753,49.3,1207,2561,9960,9456,7764,7,30059,301,183,233,3,510,30609,680
5295,37750,33009-2019,33009,90369,0.97579693,44631,45738,43.3,3623,7290,34991,24359,19234,5,83537,1205,361,3547,32,1687,88021,2348
5296,39669,33009-2020,33009,91123,0.985423566,45227,45896,43.4,3489,7409,35155,24545,19618,5,84210,1225,383,3574,33,1698,88731,2392
5297,42336,33009-2021,33009,92201,0.984396186,45738,46463,43.5,3452,7403,35727,24326,20389,5,84990,1296,389,3716,32,1778,89726,2475
5298,40955,33011-2019,33011,417738,0.99014783,207835,209903,40.7,21744,42056,160857,120447,67606,2,374957,13513,1328,18965,289,8686,387066,30672
5299,42081,33011-2020,33011,422705,1.004262623,211802,210903,40.8,21625,42518,163327,121397,68639,2,378559,14185,1347,19313,305,8996,390250,32455
5300,45238,33011-2021,33011,424079,1.005907812,212664,211415,40.8,21259,42023,165488,119505,70614,2,378879,14619,1386,19643,316,9236,390600,33479
5301,37367,33013-2019,33013,151606,0.969343881,74623,76983,43,7062,14360,56168,43913,28358,4,142446,2721,417,3564,54,2404,148075,3531
5302,38213,33013-2020,33013,153922,0.983173139,76308,77614,42.9,7018,14734,57166,44273,28942,4,144617,2809,432,3569,62,2433,150154,3768
5303,40054,33013-2021,33013,155238,0.984861464,77027,78211,42.8,6811,14664,58287,43681,29979,4,145581,2900,444,3701,61,2551,151317,3921
5304,47222,33015-2019,33015,309647,0.981182899,153353,156294,44.8,14219,29408,108069,97059,57120,1,293631,3485,675,7003,159,4694,299526,10121
5305,48675,33015-2020,33015,314430,0.994203156,156758,157672,44.7,14282,30063,110011,97660,58641,1,297755,3654,724,7293,164,4840,303613,10817
5306,51627,33015-2021,33015,316947,0.99499594,158076,158871,44.7,14176,29799,111956,96308,60938,1,299822,3736,742,7537,167,4943,305457,11490
5307,35601,33017-2019,33017,130716,0.965772377,64220,66496,37.3,5902,12129,56978,34116,20194,1,120737,1873,367,5050,69,2620,127040,3676
5308,36659,33017-2020,33017,131006,0.976554013,64726,66280,37.5,5843,12049,57209,34013,20432,1,120882,1921,333,5116,57,2697,127257,3749
5309,38942,33017-2021,33017,132416,0.975650513,65392,67024,37.5,5797,11895,58487,33638,21197,1,122030,2038,359,5152,59,2778,128445,3971
5310,33042,33019-2019,33019,43263,0.977646736,21387,21876,47,2018,3984,14185,12988,9640,7,41535,349,177,462,10,730,42513,750
5311,33207,33019-2020,33019,43033,0.997076295,21485,21548,47,1915,4014,14083,12907,9620,7,41257,344,186,471,10,765,42237,796
5312,35238,33019-2021,33019,43533,1.001425222,21782,21751,47.2,1877,3924,14352,12844,10003,7,41690,349,186,485,11,812,42680,853
5313,33284,34001-2019,34001,263653,0.937129422,127548,136105,42.2,14166,28333,94111,74596,49127,2,187481,45424,1834,21262,238,7414,212517,51136
5314,34175,34001-2020,34001,274191,0.951356814,133678,140513,42.2,14375,29822,97784,77441,51280,2,195091,47065,1933,22076,276,7750,220181,54010
5315,36143,34001-2021,34001,274966,0.953591145,134217,140749,42.3,14223,29426,98451,76382,53009,2,195631,47156,1974,21994,299,7912,220232,54734
5316,51214,34003-2019,34003,932256,0.94508521,452968,479288,42.1,49066,99332,342096,265712,164213,1,677871,68548,4821,159233,915,20868,737094,195162
5317,52800,34003-2020,34003,954774,0.959025139,467402,487372,42.1,49181,103475,349988,272872,166918,1,691443,71002,5215,164215,1000,21899,749056,205718
5318,55710,34003-2021,34003,953819,0.96047677,467295,486524,42.1,47895,102228,351623,269475,170005,1,686811,72392,5396,165799,1038,22383,743532,210287
5319,43187,34005-2019,34005,446160,0.969549153,219631,226529,41.7,22802,46690,165622,127704,77641,1,324146,81883,1576,24590,424,13541,407816,38344
5320,44735,34005-2020,34005,461862,0.982036185,228838,233024,41.7,23259,48781,171846,131937,80015,1,334418,85245,1623,25942,435,14199,420699,41163
5321,47065,34005-2021,34005,464269,0.982081944,230036,234233,41.7,23078,48332,174356,130333,82109,1,333658,87040,1711,26719,464,14677,421430,42839
5322,35958,34007-2019,34007,506503,0.932745436,244439,262064,38.9,30661,57773,196515,134023,80933,1,348453,109929,3405,30693,590,13433,417001,89502
5323,36559,34007-2020,34007,523204,0.94317591,253952,269252,38.9,31379,60391,203302,137895,83272,1,359043,113789,3610,31907,598,14257,428665,94539
5324,38907,34007-2021,34007,523771,0.942893283,254188,269583,39,30930,59961,204854,135692,85226,1,357260,115275,3731,32268,625,14612,426895,96876
5325,40389,34009-2019,34009,92247,0.945154352,44823,47424,50.4,4132,8247,27722,25951,25316,3,84489,4505,414,924,76,1839,84657,7590
5326,42987,34009-2020,34009,95077,0.956800033,46489,48588,50.5,4217,8617,28441,26547,26258,3,87126,4622,431,940,78,1880,87141,7936
5327,45689,34009-2021,34009,95661,0.958821361,46825,48836,50.9,4074,8458,28754,26342,26993,3,87675,4585,432,970,80,1919,87613,8048
5328,25694,34011-2019,34011,148995,1.037148443,75856,73139,37.8,9382,18584,58310,37550,23199,3,106340,33298,2410,2159,269,4519,101569,47426
5329,28311,34011-2020,34011,153848,1.041507431,78488,75360,37.9,9627,19427,59851,38832,23874,3,109713,34302,2584,2251,281,4717,103748,50100
5330,30034,34011-2021,34011,153627,1.041229306,78365,75262,38,9381,19057,60115,38436,24356,3,109209,34415,2608,2279,274,4842,102979,50648
5331,38722,34013-2019,34013,802162,0.927875487,386076,416086,37.7,53097,96192,322499,208416,111608,1,390669,336865,6553,47651,1229,19195,612358,189804
5332,39695,34013-2020,34013,862032,0.941168125,417953,444079,37.9,55862,105120,345017,225382,119135,1,420037,359907,7173,52426,1381,21108,655004,207028
5333,42028,34013-2021,34013,854917,0.940972806,414459,440458,38.1,53597,103311,342239,222905,121017,1,415842,355353,7361,53663,1423,21275,647077,207840
